119040.jpg	fahrrad-faehrt-auf-fahrradweg.jpg	42-Jährige in Hürth von drei Männern überfallen	42-year-old in Hürth of three men attacked	 
119041.jpg	joerg-kachelmann-dpa.jpg	Kachelmann-Comeback mit Lampenfieber	Kachelmann comeback with lamp fever	Kachelmann
119042.jpg	flughafen-koeln-data.jpg	Ryanair lässt 19-Jährigen im Rollstuhl nicht mitfliegen	Ryanair does not fly 19-year-old in a wheelchair	 
119046.jpg	euronics-bruehl-030119.jpg	Euronics-Filiale in Brühl schließt Ende Januar	Euronics branch in Brühl closes at the end of January	 
119049.jpg	71-142235151--null--02-01-2019-17-15-08-114-.jpg	Weihnachten und Neujahr fern der Heimat	Christmas and New Year remote home	 
119050.jpg	ko-samui-chaweng-thailand.jpg	Thailand-Urlauber fliehen vor „Pabuk“	Thailand vacationers flee in front of "Pabuk"	 
119051.jpg	leon-draisaitl-nhl.jpg	100 Scorerpunkte sind keine Utopie mehr	100 scorer points are no more utopia	 
119052.jpg	71-141747307--null--02-01-2019-15-11-38-691-.jpg	Mehr Platz für Natur und Umweltbildung	More space for nature and environmental education	 
119054.jpg	eu-schauspiel-patientin-jule-rueber-04.jpg	Euskirchener Schauspielerin trainiert mit angehenden Ärzten	Euskirchen actress trains with prospective doctors	 
119060.jpg	schumacher-todt-181012.jpg	Zahlreiche Glückwünsche für Michael Schumacher zum 50.	Numerous congratulations for Michael Schumacher to the 50th	Michael Schumacher
119061.jpg	lidl-regal-supermarkt.jpg	Tschechische Supermärkte müssen Lebensmittel zum Gemeinwohl abgeben	Czech supermarkets have to deliver food to the common good	 
119062.jpg	hannover-96-trainingsauftakt.jpg	Hannover 96 mit Verspätung ins Trainingslager	Hannover 96 with delay in the training camp	 
119063.jpg	joggende-frau.jpg	Einfach mal nichts vornehmen	Just do nothing	 
119064.jpg	container-von-zoe.jpg	Container der „Zoe“ sind Gefahr für Menschen und Schiffe	Containers of the "Zoe" are danger to people and ships	 
119065.jpg	moritz-mueller-comeback.jpg	Haie-Kapitän Moritz Müller vor Comeback	Shark Captain Moritz Müller in front of comeback	Moritz Müller
119068.jpg	notarzt-im-einsatz-dpa.jpg	Notarzt twittert über zunehmende Gewalt bei Rettungseinsätzen	Emergency doctor tweetes about increasing violence in rescue operations	 
119070.jpg	der-unfall-lastwagen.jpg	Lastwagen fährt unter zu niedrige Brücke	Truck drives under too low bridge	 
119072.jpg	re5-dpa.jpg	Nahverkehrsverbände unzufrieden mit Deutscher Bahn	Discount associations Dissatisfied with German train	 
119073.jpg	5f9c460064ed049a.jpg	Staatsanwaltschaft fordert fünf Todesurteile	Prosecutor's Office calls for five death sentences	 
119075.jpg	unfall-deutzer-ring.jpg	Sechs Autoinsassen flüchten nach Unfall vor Kölner Polizei	Six car occupants flee after accident before Cologne police	 
119076.jpg	kraftwerk-niederaussem-030119.jpg	Störfall in Block C des Kraftwerks Niederaußem	Fault in block C of the power plant Niederaussem	 
119077.jpg	71-142251099--null--03-01-2019-15-34-48-749-.jpg	Wenn der „Notfall“ dreimal anruft	When the "emergency" calls three times	 
119078.jpg	das-ungekuehlte-fleisch.jpg	Polizei stoppt Transporter mit ungekühltem Fleisch	Police stop transporters with uncooled meat	 
119081.jpg	le-bild-zaun-a1-baustelle.jpg	Neue Einhausung über der Baustelle wird errichtet	New enclosure above the construction site is being built	 
119083.jpg	erstes-leverkusener-rathaus.jpg	Leverkusen	Leverkusen, as it was once	 
119084.jpg	wohnungseinbruch-01.jpg	Polizei Köln sucht Einbrecher-Duo	Police Cologne is looking for burglar duo	 
119085.jpg	der-wagen-mit-den-einschussloechern.jpg	Schütze feuerte auf Mann – Schüsse für Böller gehalten	Sagittarius fired on man - shots for Böller	Sagittarius
119086.jpg	soldaten-zelte.jpg	Bevölkerung hatte Angst vor „Menschenfressern“	Population was afraid of "human residents"	 
119087.jpg	das-iphone-x.jpg	Chipkonzern verbietet Apple den Verkauf dieser iPhone-Modelle	Chip Group prohibits Apple selling this iPhone models	 
119088.jpg	afp-1by368.jpg	Die mächtigste Gegenspielerin von Donald Trump	The most powerful counterpartist of Donald Trump	Donald Trump
119089.jpg	kvb-bahn.jpg	KVB-Bahn der Linie 1 stößt mit Auto zusammen	KVB-Bahn line 1 bumps with car	 
119090.jpg	vibratoren.jpg	Diese Erotikspielzeuge lassen sich ganz einfach ausspionieren	These erotic toys can be easily spied out	 
119092.jpg	a3-symbolbild--1-.jpg	Lauterbach spricht über saubere Luft und Autobahnpläne	Lauterbach speaks about clean air and highway plans	Lauterbach
119093.jpg	schnabelsmuehle-techniker-030119.jpg	Ursache für Laternenausfall am Kreisel Schnabelsmühle behoben	Cause of lantern failure on the roundabout Schnabelsmühle fixed	 
119094.jpg	symbolbild-blaulicht-polizei.jpg	Jugendliche bei Zigarettenautomaten-Sprengung ertappt	Teenagers cigarette machines cigarette	 
119095.jpg	71-142277226--null--03-01-2019-17-12-44-761-.jpg	Student Nico Lewin gewinnt Publikumspreis	Student Nico Lewin wins audience price	Nico Lewin
119096.jpg	katzenwesen-rollenspiel.jpg	Larp – die Lust	LARP - the desire to be another a few days	 
119097.jpg	71-142280735--null--03-01-2019-17-12-14-694-.jpg	Im Februar soll erstmals im neuen Bürgerdorf getagt werden	In February, for the first time in the new Civic Village will be tagged	 
119098.jpg	5f9c420065c390a4.jpg	Bundesagentur-Chef plädiert für Reform – SPD in der Kritik	Bundesagentur boss pleads for reform - SPD in criticism	 
119099.jpg	71-142245131--null--03-01-2019-10-04-50-281-.jpg	Wie alltagstauglich ist die kölsche Sprache noch?	How suitable for everyday use is the Kölsche language still?	 
119100.jpg	71-142280084--null--03-01-2019-17-24-10-188-.jpg	Diabetes – Eine Krankheit als Begleiter fürs Leben	Diabetes - a disease as a companion for life	 
119101.jpg	queens-royal-west-surrey-regt-with-grandpa-gilbert--1-.jpg	Dieses Bild aus Lindlar reiste um die halbe Welt	This image from Lindlar traveled around half the world	 
119102.jpg	eisenbichler-innsbruck-quali.jpg	Markus Eisenbichler ist auf dem Weg zum Siegspringer	Markus Eisenbichler is on the way to the winning man	Markus Eisenbichler
119103.jpg	dpa-finanzamt-einwurf-in-briefkasten-von-finanzamt.jpg	In Finanzämtern drohen Streiks – sechs Prozent mehr Lohn gefordert	Strikes threaten in tax offices - six percent more pay demanded	 
119104.jpg	stammtisch-e-mobilitaet-hilden-baecker-schueren.jpg	Der Revolutionär aus der Backstube	The revolutionary from the bakery	 
119105.jpg	verfolgung-nacht.jpg	50-Jähriger rammt Auto auf A555 bei Wesseling	50-year-old rams car on A555 at Wesseling	 
119106.jpg	neuer-bayern.jpg	Die Aura von einst ist verblasst	The aura of once is faded	 
119107.jpg	5f9c4600d806ea3e.jpg	Geteilte Macht ist die Neue Hoffnung für Amerika	Shared power is the new hope for America	 
119108.jpg	71-142247035--null--03-01-2019-18-41-24-170-.jpg	Darum verliert die Kölsch-Band Lupo ihren Sänger	That's why the Kölsch band loses your singer	Kölsch
119109.jpg	ryanair-flugzeug-flughafen-koeln-bonn.jpg	Flughafen Köln/Bonn profitiert von Ryanair-Wachstum	Cologne / Bonn Airport benefits from Ryanair growth	 
119110.jpg	dbb-deutscher-beamtenbund-streik-forderung.jpg	„Mehr Lohn statt Schuldenabbau“	"More pay instead of debt reduction"	 
119111.jpg	schumacher-plakat-030119.jpg	Kerpener Fanclub-Vorsitzender gratuliert Michael Schumacher im Radio	Kerpener FanLub chairman congratulates Michael Schumacher on the radio	Kerpener FanLub,Michael Schumacher
119113.jpg	das-krankenhaus-porz-am-rhein.jpg	400 Menschen demonstrieren vor Krankenhaus Porz am Rhein	400 people demonstrate in front of hospital porch on the Rhine	 
119114.jpg	unfall-waldbroel-hahn.jpg	Waldbrölerin wird bei Unfall lebensgefährlich verletzt	Waldbröler is injured in accident life-threatening	 
119115.jpg	71-142292826--null--03-01-2019-18-17-11-615-.jpg	Stadt Bonn wird blaue Telefone nicht los	City of Bonn will not go on blue phones	 
119121.jpg	dschungelcamp.jpg	Diese Kandidaten ziehen 2019 ins Dschungelcamp	These candidates move in the jungle camp in 2019	 
119123.jpg	die-premiere-des-witzheldener-weihnachtsmarktes-war-ein-voller-erfolg--3000-euro-betraegt-der-spendenerloes-.jpg	„Sternenzauber“ ist geglückt	"Star converter" has succeeded	 
119124.jpg	71-142238782--null--02-01-2019-17-43-12-858-.jpg	Politiker und Immobilienbesitzer kritisieren die Stadt	Politicians and real estate owners criticize the city	 
119125.jpg	frau-trainiert-an-den-gewichten-im-fitnessstudio.jpg	So beeinflussen Fitnesstrainer	So fitness trainer affect whether we hate or love our body	 
119126.jpg	ville-express-030119.jpg	Nachbarn des asbestbelasteten Ville-Express schreiben an Verwaltung	Neighbors of asbestos loaded Ville Express write to administration	 
119127.jpg	klein-s-eck-in-hennef-030119.jpg	Sparkästchen im Lokal Klein’s Eck in Hennef geplündert	Sewswitch plundered in the Lokal Klein's Eck in Hennef	Sewswitch,Lokal Klein,Eck
119128.jpg	silvesterfeuerwerk-2018.jpg	Grüne fordern Einschränkungen fürs Feuerwerk	Green demanding restrictions for fireworks	 
119129.jpg	postbank-winkelpfad-030119.jpg	Zukunft der Postbankfiliale am Winkelpfad weiter offen	Future of Postbank Filiale on the Angle Path	 
119130.jpg	coverstro-leverkusen-symbolbild.jpg	Chempark steht vor Jahr mit viel Ungewissheit	Chempark is a year ago with a lot of uncertainty	 
119131.jpg	marie-brand-krimi.jpg	„Kampfszenen müssen so dahingeschissen aussehen“	"Battle scenes have to look like that,"	 
119132.jpg	shutdown-notice.jpg	Kein Ende des US-Shutdowns in Sicht	No end of the US shutdown in sight	 
119133.jpg	mexiko-schild.jpg	Zwei Kinder aus Händen von Lev Tahor befreit	Two children from hands from Lev Tahor freed	 
119134.jpg	weihnachtsmarkt-roncalliplatz.jpg	Immer mehr asiatische Touristen lieben Kölner Weihnachtsmärkte	More and more Asian tourists love Cologne Christmas markets	 
119135.jpg	wellen-pabuk.jpg	Tropensturm „Pabuk“ zieht über Thailand	Tropical tower "Pabuk" pulls over Thailand	 
119136.jpg	blaumeise.jpg	Nabu ruft am Wochenende zur Mitmach-Aktion auf	Nabu calls on the weekend to join in	 
119137.jpg	hambacher-forst-mahnwache-0301119.jpg	Polizei kontrolliert auch nachts – Aktivisten warnen sich per Twitter	Police also check at night - activists warn on Twitter	 
119138.jpg	mgv-seelscheid-030119.jpg	Chor gewinnt neue Sänger dank dieses Plakats	Choir wins new singer thanks to this poster	 
119416.jpg	mechernich-haushaltsplan-030119.jpg	Mechernicher können sich bald online über Haushalt informieren	Mechernicherichen can now inform themselves online about budget	 
119139.jpg	mitfahrerbank-kuerten-030119.jpg	Mitfahrerbänke-Projekt läuft in Kürten schleppend an	Trider Benches Project runs sluggish in Kürten	 
119142.jpg	rauchgas-niederaussem-040119.jpg	Methanol soll ohne fossile Brennstoffe hergestellt werden	Methanol should be made without fossil fuels	 
119143.jpg	screenshot-hacker--1-.jpg	Hacker veröffentlichen Daten von deutschen Politikern	Hacker publish data from German politicians	 
119144.jpg	container-dpa-neu.jpg	Polizei Duisburg prüft Hinweise zum gefundenen Beutel	Police Duisburg checks for clues to the found bag	 
119145.jpg	bahn-dpa-030119.jpg	Personalmangel bei Lokführern führt zu massiven Zugausfällen	Personnel deficiency in local guides leads to massive train failures	 
119146.jpg	erkelenz-widerstand-braunkohle-dpa.jpg	RWE: Umsiedlung am Tagebau Garzweiler geht weiter	RWE: resettlement at the open pit Garzweiler continues	Garzweiler
119148.jpg	doebeln.jpg	Explosion vor AfD-Büro in Sachsen	Explosion in front of AFD office in Saxony	 
119151.jpg	71-142277222--null--03-01-2019-17-13-03-379-.jpg	Morsbach baut an der Zukunft – nicht nur am Bahnhof	Morsbach builds on the future - not just at the train station	Morsbach
119152.jpg	ba-pic-dpa.jpg	Arbeitslosigkeit auf niedrigstem Stand seit Wiedervereinigung	Unemployment at the lowest level since reunification	 
119153.jpg	michael-spavor--kanadischer-korea-experte.jpg	13 Kanadier in China festgenommen	13 Canadians arrested in China	 
119155.jpg	kind-krankenhaus.jpg	Mutter warnt vor magnetischem Spielzeug	Mother warns of magnetic toy	Mother
119157.jpg	mavraj.jpg	Ex-Kölner Mavraj vor Rückrunden-Duell mit dem FC	Ex-Kölner Mavraj before return-duel with the FC	Ex-Kölner Mavraj
119190.jpg	landwirtschaft-im-rhein-sieg-kreis-luftaufnahme.jpg	Landwirte wollen Betriebe mit kreativen Ideen retten	Farmers want to save companies with creative ideas	 
119160.jpg	polizei-symbolfoto.jpg	Mann wirft Hündin von Brücke in die Ruhr – Zeugen gesucht	Man throws bitch of bridge in the Ruhr - Witnesses wanted	 
119161.jpg	strassenbaugebuehren-4-1-.jpg	Steuerzahlerbund fordert für 2019 Senkung der Straßenbaugebühren	Taxpoterbund calls for 2019 reduction of road construction fees	Taxpoterbund
119163.jpg	foto-oetzi.jpg	„Als Kind wurde ich gemobbt“	"As a child, I was bullied"	 
119164.jpg	kind-traegt-eine-feste-zahnspange.jpg	Was bringen Zahnspangen wirklich?	What do braces really bring?	 
119165.jpg	roesrath-bahnhof-030119.jpg	Bahnhof Rösrath wird umgestaltet	Rösrath station is redesigned	 
119166.jpg	johannes-sturmius-gymnasium-brand-schleiden.jpg	Weltklassemusiker spielen für abgebranntes Gymnasium	World class musician play for burned high school	 
119167.jpg	superbowl-champ-nick-foles.jpg	Geld spielt nicht den besten Football	Money does not play the best football	 
119168.jpg	nfl-playoffs-tom-brady.jpg	Ewiges Duell Defensive gegen Offensive	Eternal duel defensive against offensive	 
119169.jpg	71-142293623--null--03-01-2019-17-07-55-538-.jpg	Dem Nubbel droht die Feuersbrunst	The Nubbel threatens the fire brunst	 
119170.jpg	kino-frechen-040119--2.jpg	Original 50er-Jahre-Feeling im Linden-Theater	Original 50s Feeling in the Linden Theater	 
119171.jpg	handy-symbol.jpg	Verfolgungsjagd durch die Kölner Innenstadt	Chase through the center of Cologne	Chase
119172.jpg	rollkoffer-handgepaeck-dpa-tmn.jpg	Handgepäck bei Billigfliegern – bei wem ist's noch kostenlos?	Hand luggage with low-cost airfields - with whom is it still free?	 
119173.jpg	sek.jpg	Geiselnehmer legt Beschwerde gegen seine Haft ein	GeisnageHmer puts complaint against his imprisonment	GeisnageHmer
119174.jpg	vuglgolfplatzstrasse03012019.jpg	Zwei Menschen bei Frontalzusammenstoß schwer verletzt	Two people seriously injured in frontal collision	 
119175.jpg	burscheid-sirene-alf-7108-2.jpg	Alle Infos zum Sirenen-Probealarm am 5. Januar 2019	All information about the siren trial alarm on January 5, 2019	 
119176.jpg	nguyen-xuan-phuc--premierminister-von-vietnam.jpg	Vietnam untersagt Regierungsbeamten Schmeicheleien am Arbeitsplatz	Vietnam prohibits government officials flattering in the workplace	 
119178.jpg	bosz-bayer.jpg	Peter Bosz bei Bayer 04 vorgestellt	Peter Bosci at Bayer 04 introduced	Peter Bosci
119179.jpg	demo-klinik-porz-koeln.jpg	Porzer Klinikchef zeigt sich über Demonstration betroffen	Porzer clinic boss is affected by demonstration	 
119180.jpg	apple-030119.jpg	Apple wehrt sich gegen iPhone-Verkaufsverbot in Deutschland	Apple defends itself against iPhone sales ban in Germany	 
119181.jpg	symbolbild-gestohlenes-kennzeichen.jpg	Polizei nimmt zwei Teenager fest – Kennzeichen und Auto gestohlen	Police takes two teens stolen signs and car stolen	 
119182.jpg	dpa-bahnhof-dortmund-zuege.jpg	20 Maskierte werfen Einkaufswagen vor S-Bahn und zünden Rauchbombe	20 masked throw shopping carts in front of S-Bahn and ignite smoke bomb	 
119183.jpg	polizeifoto-automatgesprengt-4-1-19.jpg	Zigarettenautomat gesprengt	Cigarette machine blown up	 
119184.jpg	gefaengnis.jpg	Kölner Gericht richtet Kammer für Sexualstraftaten ein	Cologne court sets up chamber for sex outlets	 
119185.jpg	vocapeople03.jpg	Die „Voca People“ feiern ihre NRW-Premiere in Köln	The "Voca People" celebrate their NRW premiere in Cologne	 
119186.jpg	iphone-kopfhoerer.jpg	Was die iPhone-Kopfhörer noch alles können	What the iPhone headphones can still do everything	 
119187.jpg	dpa-bahnhof-essen.jpg	Schwarzfahrer versteckt geklaute Smartphones unter den Achseln	Black drivers hidden stuffed smartphones under the armpits	 
119188.jpg	falko-rapp-geschaeftsfuehrer-des-st--franziskus-krankenhauses.jpg	Neuer Geschäftsführer will Ärzte-Netzwerk in der Region	New Managing Director wants doctors network in the region	 
119191.jpg	polizei-symbolbild-dpa--2---1---1---1-.jpg	Schüsse in der Nähe des Kölner Hauptbahnhofs	Shots near the Cologne Central Station	 
119192.jpg	dpa-oberlandesgericht-hamm.jpg	Verdächtiger aus Paderborn wird ausgeliefert	Suspect from Paderborn is delivered	 
119193.jpg	die-neue-eislaufbahn-am-ebertplatz.jpg	Länger Schlittschuhfahren auf dem Ebertplatz	Ice skating on the Ebertplatz	Ebertplatz
119194.jpg	henning-krautmacher.jpg	Henning Krautmacher bekommt das Bundesverdienstkreuz	Henning Krautmacher gets the Federal Cross of Merit	Henning Krautmacher
119195.jpg	city-sieg-liverpool.jpg	ManCity hält Titelkampf in England spannend	Mancity holds title fight in England exciting	 
119197.jpg	kobayashi-jubel.jpg	Kobayashi gewinnt auch in Innsbruck	Kobayashi also wins in Innsbruck	Kobayashi
119198.jpg	hacker-symbolbild.jpg	Experte glaubt nicht an Täter aus rechter Szene	Expert does not believe in offenders from the right scene	 
119200.jpg	strandgut-in-borkum-nach-container-haverie.jpg	Treibgut auf Borkum angespült – Mitnahme verboten	Flow material based on Borkum - banned withdrawal	 
